category,job_type,job_offer_id
finance jobs,"Temporary, full-time or part-time",8118
customer service jobs,"Permanent, full-time",8119
accountancy qualified jobs,"Permanent, full-time",8120
logistics jobs,"Permanent, full-time",8121
accountancy qualified jobs,"Temporary, full-time",8122
logistics jobs,"Permanent, full-time",8123
social care jobs,"Temporary, full-time",8124
logistics jobs,"Contract, full-time",8125
logistics jobs,"Temporary, full-time",8126
finance jobs,"Contract, full-time",8127
accountancy qualified jobs,"Permanent, full-time",8128
finance jobs,"Contract, full-time",8129
customer service jobs,"Temporary, full-time",8130
social care jobs,"Permanent, full-time",8131
accountancy qualified jobs,"Temporary, full-time",8132
customer service jobs,"Permanent, full-time",8133
social care jobs,"Contract, full-time or part-time",8134
customer service jobs,"Permanent, full-time",8135
finance jobs,"Permanent, full-time",8136
finance jobs,"Permanent, full-time",8137
finance jobs,"Permanent, full-time",8138
finance jobs,"Permanent, full-time",8139
finance jobs,"Permanent, full-time",8140
finance jobs,"Permanent, full-time",8141
social care jobs,"Permanent, full-time or part-time",8142
finance jobs,"Permanent, full-time",8143
logistics jobs,"Permanent, full-time",8144
customer service jobs,"Permanent, part-time",8145
social care jobs,"Permanent, full-time",8146
logistics jobs,"Permanent, full-time",8147
social care jobs,"Permanent, full-time",8148
finance jobs,"Permanent, full-time",8149
social care jobs,"Permanent, full-time",8150
customer service jobs,"Permanent, full-time",8151
logistics jobs,"Permanent, full-time",8152
finance jobs,"Permanent, full-time",8153
customer service jobs,"Permanent, full-time",8154
logistics jobs,"Permanent, part-time",8155
finance jobs,"Permanent, full-time",8156
accountancy qualified jobs,"Permanent, full-time",8157
logistics jobs,"Permanent, full-time",8158
social care jobs,"Permanent, full-time",8159
logistics jobs,"Contract, full-time or part-time",8160
logistics jobs,"Temporary, full-time or part-time",8161
customer service jobs,"Permanent, full-time",8162
social care jobs,"Contract, full-time",8163
finance jobs,"Permanent, full-time",8164
logistics jobs,"Permanent, full-time",8165
logistics jobs,"Permanent, full-time",8166
logistics jobs,"Permanent, full-time",8167
customer service jobs,"Permanent, full-time",8168
social care jobs,"Permanent, full-time or part-time",8169
social care jobs,"Permanent, full-time",8170
logistics jobs,"Contract, full-time",8171
accountancy qualified jobs,"Permanent, full-time",8172
finance jobs,"Permanent, full-time",8173
finance jobs,"Permanent, full-time",8174
accountancy qualified jobs,"Permanent, full-time",8175
logistics jobs,"Permanent, full-time",8176
customer service jobs,"Permanent, part-time",8177
customer service jobs,"Permanent, full-time",8178
finance jobs,"Permanent, full-time",8179
customer service jobs,"Permanent, full-time",8180
social care jobs,"Contract, full-time",8181
finance jobs,"Permanent, full-time",8182
accountancy qualified jobs,"Permanent, full-time",8183
social care jobs,"Permanent, full-time",8184
finance jobs,"Permanent, full-time",8185
finance jobs,"Permanent, full-time",8186
accountancy qualified jobs,"Permanent, full-time",8187
health jobs,"Permanent, full-time",8188
finance jobs,"Temporary, full-time",8189
logistics jobs,"Permanent, full-time",8190
social care jobs,"Permanent, full-time",8191
logistics jobs,"Permanent, full-time",8192
social care jobs,"Temporary, full-time",8193
customer service jobs,"Permanent, full-time",8194
customer service jobs,"Permanent, full-time",8195
logistics jobs,"Permanent, full-time",8196
customer service jobs,"Permanent, full-time",8197
finance jobs,"Contract, full-time",8198
customer service jobs,"Permanent, full-time",8199
logistics jobs,"Permanent, full-time",8200
health jobs,"Permanent, full-time",8201
finance jobs,"Permanent, full-time",8202
accountancy qualified jobs,"Permanent, full-time",8203
finance jobs,"Permanent, full-time",8204
social care jobs,"Permanent, full-time or part-time",8205
finance jobs,"Permanent, full-time",8206
customer service jobs,"Permanent, full-time",8207
logistics jobs,"Permanent, full-time",8208
social care jobs,"Permanent, full-time",8209
accountancy qualified jobs,"Contract, full-time",8210
finance jobs,"Contract, full-time",8211
logistics jobs,"Temporary, full-time",8212
customer service jobs,"Temporary, full-time",8213
social care jobs,"Temporary, full-time or part-time",8214
accountancy qualified jobs,"Permanent, full-time",8215
finance jobs,"Permanent, full-time",8216
logistics jobs,"Temporary, full-time",8217
logistics jobs,"Temporary, full-time or part-time",8218
logistics jobs,"Contract, full-time",8219
health jobs,"Temporary, full-time",8220
accountancy qualified jobs,"Permanent, full-time",8221
accountancy qualified jobs,"Permanent, full-time",8222
accountancy qualified jobs,"Permanent, full-time",8223
logistics jobs,"Permanent, full-time",8224
logistics jobs,"Permanent, full-time",8225
customer service jobs,"Temporary, full-time",8226
customer service jobs,"Permanent, full-time",8227
logistics jobs,"Contract, full-time",8228
social care jobs,"Temporary, full-time",8229
logistics jobs,"Temporary, full-time",8230
accountancy qualified jobs,"Permanent, full-time",8231
accountancy qualified jobs,"Permanent, full-time",8232
accountancy qualified jobs,"Permanent, full-time",8233
logistics jobs,"Contract, full-time",8234
accountancy qualified jobs,"Permanent, full-time",8235
logistics jobs,"Temporary, full-time",8236
logistics jobs,"Permanent, full-time",8237
finance jobs,"Permanent, full-time",8238
accountancy qualified jobs,"Permanent, full-time",8239
logistics jobs,"Permanent, full-time",8240
social care jobs,"Permanent, full-time",8241
social care jobs,"Contract, full-time",8242
finance jobs,"Permanent, full-time",8243
customer service jobs,"Permanent, full-time",8244
finance jobs,"Permanent, full-time",8245
finance jobs,"Permanent, full-time",8246
finance jobs,"Permanent, full-time",8247
logistics jobs,"Temporary, full-time",8248
social care jobs,"Permanent, full-time",8249
social care jobs,"Temporary, part-time",8250
logistics jobs,"Temporary, full-time",8251
finance jobs,"Permanent, full-time",8252
finance jobs,"Permanent, full-time",8253
accountancy qualified jobs,"Temporary, full-time",8254
customer service jobs,"Permanent, full-time",8255
social care jobs,"Contract, full-time",8256
logistics jobs,"Temporary, part-time",8257
finance jobs,"Permanent, full-time",8258
social care jobs,"Contract, full-time",8259
social care jobs,"Permanent, full-time",8260
logistics jobs,"Contract, full-time",8261
social care jobs,"Permanent, full-time",8262
accountancy qualified jobs,"Permanent, full-time",8263
finance jobs,"Contract, full-time",8264
logistics jobs,"Contract, full-time",8265
customer service jobs,"Contract, full-time",8266
logistics jobs,"Contract, full-time",8267
logistics jobs,"Contract, full-time or part-time",8268
logistics jobs,"Temporary, full-time",8269
logistics jobs,"Temporary, full-time",8270
finance jobs,"Permanent, full-time",8271
customer service jobs,"Permanent, full-time",8272
accountancy qualified jobs,"Permanent, full-time",8273
finance jobs,"Permanent, full-time",8274
customer service jobs,"Permanent, full-time",8275
accountancy qualified jobs,"Permanent, full-time",8276
social care jobs,"Permanent, full-time",8277
accountancy qualified jobs,"Permanent, full-time",8278
customer service jobs,"Permanent, full-time",8279
logistics jobs,"Temporary, full-time",8280
logistics jobs,"Contract, full-time",8281
accountancy qualified jobs,"Permanent, full-time",8282
logistics jobs,"Permanent, full-time",8283
accountancy qualified jobs,"Permanent, full-time",8284
finance jobs,"Permanent, full-time",8285
social care jobs,"Temporary, full-time or part-time",8286
finance jobs,"Permanent, full-time",8287
logistics jobs,"Permanent, full-time",8288
social care jobs,"Contract, full-time or part-time",8289
social care jobs,"Permanent, full-time",8290
customer service jobs,"Permanent, full-time",8291
finance jobs,"Permanent, full-time",8292
finance jobs,"Permanent, full-time",8293
social care jobs,"Temporary, full-time",8294
customer service jobs,"Permanent, full-time",8295
accountancy qualified jobs,"Permanent, full-time",8296
accountancy qualified jobs,"Contract, full-time",8297
customer service jobs,"Permanent, full-time",8298
logistics jobs,"Permanent, full-time",8299
customer service jobs,"Permanent, full-time",8300
accountancy qualified jobs,"Permanent, full-time",8301
customer service jobs,"Temporary, full-time",8302
logistics jobs,"Temporary, full-time or part-time",8303
social care jobs,"Temporary, part-time",8304
social care jobs,"Permanent, part-time",8305
accountancy qualified jobs,"Permanent, full-time",8306
social care jobs,"Permanent, full-time",8307
accountancy qualified jobs,"Permanent, full-time",8308
logistics jobs,"Temporary, full-time",8309
social care jobs,"Contract, part-time",8310
finance jobs,"Permanent, full-time",8311
finance jobs,"Permanent, full-time",8312
finance jobs,"Contract, full-time",8313
logistics jobs,"Temporary, full-time",8314
logistics jobs,"Contract, full-time",8315
accountancy qualified jobs,"Permanent, full-time",8316
social care jobs,"Temporary, part-time",8317
accountancy qualified jobs,"Permanent, full-time",8318
customer service jobs,"Permanent, part-time",8319
social care jobs,"Temporary, full-time",8320
customer service jobs,"Temporary, part-time",8321
customer service jobs,"Permanent, full-time",8322
logistics jobs,"Temporary, full-time",8323
logistics jobs,"Permanent, full-time or part-time",8324
finance jobs,"Permanent, full-time",8325
customer service jobs,"Permanent, full-time",8326
logistics jobs,"Permanent, full-time",8327
logistics jobs,"Permanent, full-time",8328
logistics jobs,"Temporary, full-time",8329
accountancy qualified jobs,"Permanent, full-time",8330
health jobs,"Temporary, full-time",8331
finance jobs,"Permanent, full-time",8332
customer service jobs,"Temporary, full-time",8333
finance jobs,"Permanent, full-time",8334
logistics jobs,"Contract, full-time",8335
social care jobs,"Permanent, part-time",8336
customer service jobs,"Permanent, full-time",8337
logistics jobs,"Permanent, full-time",8338
social care jobs,"Permanent, full-time",8339
social care jobs,"Permanent, full-time",8340
finance jobs,"Permanent, full-time",8341
customer service jobs,"Permanent, full-time",8342
logistics jobs,"Permanent, full-time",8343
customer service jobs,"Permanent, full-time",8344
logistics jobs,"Temporary, part-time",8345
customer service jobs,"Permanent, full-time",8346
finance jobs,"Permanent, full-time",8347
accountancy qualified jobs,"Permanent, full-time",8348
accountancy qualified jobs,"Contract, full-time",8349
social care jobs,"Temporary, full-time or part-time",8350
finance jobs,"Permanent, full-time",8351
finance jobs,"Permanent, full-time",8352
finance jobs,"Permanent, full-time",8353
logistics jobs,"Contract, full-time or part-time",8354
health jobs,"Temporary, full-time or part-time",8355
finance jobs,"Permanent, full-time",8356
accountancy qualified jobs,"Permanent, full-time",8357
finance jobs,"Permanent, full-time",8358
accountancy qualified jobs,"Temporary, full-time",8359
social care jobs,"Temporary, part-time",8360
finance jobs,"Permanent, full-time",8361
logistics jobs,"Temporary, full-time",8362
social care jobs,"Permanent, full-time",8363
social care jobs,"Contract, full-time or part-time",8364
social care jobs,"Temporary, full-time",8365
finance jobs,"Permanent, full-time",8366
finance jobs,"Permanent, full-time",8367
customer service jobs,"Permanent, full-time",8368
accountancy qualified jobs,"Permanent, full-time",8369
accountancy qualified jobs,"Permanent, full-time",8370
social care jobs,"Permanent, full-time",8371
social care jobs,"Permanent, part-time",8372
logistics jobs,"Permanent, full-time",8373
logistics jobs,"Permanent, full-time",8374
finance jobs,"Permanent, full-time",8375
social care jobs,"Temporary, part-time",8376
accountancy qualified jobs,"Permanent, full-time",8377
accountancy qualified jobs,"Permanent, full-time",8378
social care jobs,"Permanent, full-time or part-time",8379
customer service jobs,"Temporary, full-time",8380
accountancy qualified jobs,"Temporary, full-time",8381
customer service jobs,"Permanent, full-time",8382
customer service jobs,"Permanent, full-time",8383
finance jobs,"Permanent, full-time",8384
finance jobs,"Permanent, full-time",8385
social care jobs,"Temporary, full-time",8386
customer service jobs,"Permanent, full-time",8387
customer service jobs,"Permanent, part-time",8388
customer service jobs,"Permanent, full-time",8389
finance jobs,"Permanent, full-time",8390
accountancy qualified jobs,"Permanent, full-time",8391
logistics jobs,"Permanent, part-time",8392
